"","Amount","Duration","ID","Year","DateTime","雨强.mm.h.","model1$cluster","model2$cluster","model3$cluster"
"774",0.3,150,84,2014,"2014/9/21 22:30",0.1,2,3,2
"775",0.3,153,72,2014,"2014/9/20 20:43",0.1,2,3,2
"776",0.3,16,393,2017,"2017/8/23 4:1",1.12,1,1,1
"777",0.3,16,393,2017,"2017/8/23 4:1",1.12,1,1,1
"778",0.3,16,393,2017,"2017/8/23 4:1",1.12,1,1,1
"779",0.3,16,393,2017,"2017/8/23 4:1",1.12,1,1,1
"780",0.3,16,25,2014,"2014/8/23 13:50",1,1,1,1
"781",0.3,16,25,2014,"2014/8/23 13:50",1,1,1,1
"782",0.3,16,25,2014,"2014/8/23 13:50",1,1,1,1
"783",0.3,16,25,2014,"2014/8/23 13:50",1,1,1,1
"784",0.3,16,183,2017,"2017/6/4 19:13",1.12,1,1,1
"785",0.3,16,183,2017,"2017/6/4 19:13",1.12,1,1,1
"786",0.3,16,183,2017,"2017/6/4 19:13",1.12,1,1,1
"787",0.3,16,183,2017,"2017/6/4 19:13",1.12,1,1,1
"788",0.3,16,70,2017,"2017/5/23 1:13",1.12,1,1,1
"789",0.3,16,70,2017,"2017/5/23 1:13",1.12,1,1,1
"790",0.3,16,70,2017,"2017/5/23 1:13",1.12,1,1,1
"791",0.3,16,70,2017,"2017/5/23 1:13",1.12,1,1,1
"792",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"793",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"794",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"795",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"796",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"797",0.3,17,459,2017,"2017/8/28 9:4",1.06,1,1,1
"798",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"799",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"800",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"801",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"802",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"803",0.3,17,119,2017,"2017/5/23 10:32",1.06,1,1,1
"804",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"805",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"806",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"807",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"808",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"809",0.3,17,217,2017,"2017/7/28 0:53",1.06,1,1,1
"810",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"811",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"812",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"813",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"814",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"815",0.3,17,377,2017,"2017/8/22 19:24",1.06,1,1,1
"816",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"817",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"818",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"819",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"820",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"821",0.3,17,404,2017,"2017/8/23 6:55",1.06,1,1,1
"822",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"823",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"824",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"825",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"826",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"827",0.3,17,480,2017,"2017/8/28 23:51",1.06,1,1,1
"828",0.3,170,76,2014,"2014/9/21 4:00",0.1,2,0,2
"829",0.3,18,321,2017,"2017/8/19 20:24",1,4,1,1
"830",0.3,18,321,2017,"2017/8/19 20:24",1,4,1,1
"831",0.3,18,460,2017,"2017/8/28 9:22",1,4,1,1
"832",0.3,18,460,2017,"2017/8/28 9:22",1,4,1,1
"833",0.3,19,499,2017,"2017/8/29 7:19",0.95,4,1,1
"834",0.3,19,499,2017,"2017/8/29 7:19",0.95,4,1,1
"835",0.3,19,463,2017,"2017/8/28 10:11",0.95,4,1,1
"836",0.3,19,463,2017,"2017/8/28 10:11",0.95,4,1,1
"837",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"838",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"839",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"840",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"841",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"842",0.3,20,155,2017,"2017/6/3 23:55",0.9,4,1,1
"843",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"844",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"845",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"846",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"847",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"848",0.3,20,59,2017,"2017/5/4 1:13",0.9,4,1,1
"849",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"850",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"851",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"852",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"853",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"854",0.3,20,475,2017,"2017/8/28 22:7",0.9,4,1,1
"855",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"856",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"857",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"858",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"859",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"860",0.3,20,424,2017,"2017/8/23 16:58",0.9,4,1,1
"861",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"862",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"863",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"864",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"865",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"866",0.3,20,177,2017,"2017/6/4 16:0",0.9,4,1,1
"867",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"868",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"869",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"870",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"871",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"872",0.3,20,350,2017,"2017/8/20 9:23",0.9,4,1,1
"873",0.3,21,522,2017,"2017/8/29 17:53",0.86,4,1,1
"874",0.3,21,522,2017,"2017/8/29 17:53",0.86,4,1,1
"875",0.3,21,522,2017,"2017/8/29 17:53",0.86,4,1,1
"876",0.3,21,522,2017,"2017/8/29 17:53",0.86,4,1,1
"877",0.3,21,522,2017,"2017/8/29 17:53",0.86,4,1,1
"878",0.3,21,168,2017,"2017/6/4 12:15",0.86,4,1,1
"879",0.3,21,168,2017,"2017/6/4 12:15",0.86,4,1,1
"880",0.3,21,168,2017,"2017/6/4 12:15",0.86,4,1,1
"881",0.3,21,168,2017,"2017/6/4 12:15",0.86,4,1,1
"882",0.3,21,168,2017,"2017/6/4 12:15",0.86,4,1,1
"883",0.3,21,426,2017,"2017/8/23 17:43",0.86,4,1,1
"884",0.3,21,426,2017,"2017/8/23 17:43",0.86,4,1,1
"885",0.3,21,426,2017,"2017/8/23 17:43",0.86,4,1,1
"886",0.3,21,426,2017,"2017/8/23 17:43",0.86,4,1,1
"887",0.3,21,426,2017,"2017/8/23 17:43",0.86,4,1,1
"888",0.3,21,164,2017,"2017/6/4 10:56",0.86,4,1,1
"889",0.3,21,164,2017,"2017/6/4 10:56",0.86,4,1,1
"890",0.3,21,164,2017,"2017/6/4 10:56",0.86,4,1,1
"891",0.3,21,164,2017,"2017/6/4 10:56",0.86,4,1,1
"892",0.3,21,164,2017,"2017/6/4 10:56",0.86,4,1,1
"893",0.3,21,455,2017,"2017/8/28 8:1",0.86,4,1,1
"894",0.3,21,455,2017,"2017/8/28 8:1",0.86,4,1,1
"895",0.3,21,455,2017,"2017/8/28 8:1",0.86,4,1,1
"896",0.3,21,455,2017,"2017/8/28 8:1",0.86,4,1,1
"897",0.3,21,455,2017,"2017/8/28 8:1",0.86,4,1,1
"898",0.3,22,414,2017,"2017/8/23 11:46",0.82,4,1,3
"899",0.3,22,414,2017,"2017/8/23 11:46",0.82,4,1,3
"900",0.3,22,414,2017,"2017/8/23 11:46",0.82,4,1,3
"901",0.3,22,414,2017,"2017/8/23 11:46",0.82,4,1,3
"902",0.3,22,414,2017,"2017/8/23 11:46",0.82,4,1,3
"903",0.3,22,500,2017,"2017/8/29 7:41",0.82,4,1,3
"904",0.3,22,500,2017,"2017/8/29 7:41",0.82,4,1,3
"905",0.3,22,500,2017,"2017/8/29 7:41",0.82,4,1,3
"906",0.3,22,500,2017,"2017/8/29 7:41",0.82,4,1,3
"907",0.3,22,500,2017,"2017/8/29 7:41",0.82,4,1,3
"908",0.3,22,237,2017,"2017/7/28 7:19",0.82,4,1,3
"909",0.3,22,237,2017,"2017/7/28 7:19",0.82,4,1,3
"910",0.3,22,237,2017,"2017/7/28 7:19",0.82,4,1,3
"911",0.3,22,237,2017,"2017/7/28 7:19",0.82,4,1,3
"912",0.3,22,237,2017,"2017/7/28 7:19",0.82,4,1,3
"913",0.3,22,473,2017,"2017/8/28 21:36",0.82,4,1,3
"914",0.3,22,473,2017,"2017/8/28 21:36",0.82,4,1,3
"915",0.3,22,473,2017,"2017/8/28 21:36",0.82,4,1,3
"916",0.3,22,473,2017,"2017/8/28 21:36",0.82,4,1,3
"917",0.3,22,473,2017,"2017/8/28 21:36",0.82,4,1,3
"918",0.3,22,144,2017,"2017/6/3 16:40",0.82,4,1,3
"919",0.3,22,144,2017,"2017/6/3 16:40",0.82,4,1,3
"920",0.3,22,144,2017,"2017/6/3 16:40",0.82,4,1,3
"921",0.3,22,144,2017,"2017/6/3 16:40",0.82,4,1,3
"922",0.3,22,144,2017,"2017/6/3 16:40",0.82,4,1,3
"923",0.3,223,90,2014,"2014/9/21 8:00",0.1,2,0,2
"924",0.3,23,458,2017,"2017/8/28 8:47",0.78,4,1,3
"925",0.3,23,458,2017,"2017/8/28 8:47",0.78,4,1,3
"926",0.3,23,458,2017,"2017/8/28 8:47",0.78,4,1,3
"927",0.3,23,458,2017,"2017/8/28 8:47",0.78,4,1,3
"928",0.3,23,476,2017,"2017/8/28 22:30",0.78,4,1,3
"929",0.3,23,476,2017,"2017/8/28 22:30",0.78,4,1,3
"930",0.3,23,476,2017,"2017/8/28 22:30",0.78,4,1,3
"931",0.3,23,476,2017,"2017/8/28 22:30",0.78,4,1,3
"932",0.3,23,156,2017,"2017/6/4 0:18",0.78,4,1,3
"933",0.3,23,156,2017,"2017/6/4 0:18",0.78,4,1,3
"934",0.3,23,156,2017,"2017/6/4 0:18",0.78,4,1,3
"935",0.3,23,156,2017,"2017/6/4 0:18",0.78,4,1,3
"936",0.3,23,141,2017,"2017/6/3 15:28",0.78,4,1,3
"937",0.3,23,141,2017,"2017/6/3 15:28",0.78,4,1,3
"938",0.3,23,141,2017,"2017/6/3 15:28",0.78,4,1,3
"939",0.3,23,141,2017,"2017/6/3 15:28",0.78,4,1,3
"940",0.3,24,349,2017,"2017/8/20 9:3",0.75,4,1,3
"941",0.3,24,349,2017,"2017/8/20 9:3",0.75,4,1,3
"942",0.3,24,349,2017,"2017/8/20 9:3",0.75,4,1,3
"943",0.3,24,409,2017,"2017/8/23 9:22",0.75,4,1,3
"944",0.3,24,409,2017,"2017/8/23 9:22",0.75,4,1,3
"945",0.3,24,409,2017,"2017/8/23 9:22",0.75,4,1,3
"946",0.3,24,384,2017,"2017/8/23 0:34",0.75,4,1,3
"947",0.3,24,384,2017,"2017/8/23 0:34",0.75,4,1,3
"948",0.3,24,384,2017,"2017/8/23 0:34",0.75,4,1,3
"949",0.3,25,419,2017,"2017/8/23 14:33",0.72,4,1,3
"950",0.3,25,419,2017,"2017/8/23 14:33",0.72,4,1,3
"951",0.3,25,419,2017,"2017/8/23 14:33",0.72,4,1,3
"952",0.3,25,511,2017,"2017/8/29 12:54",0.72,4,1,3
"953",0.3,25,511,2017,"2017/8/29 12:54",0.72,4,1,3
"954",0.3,25,511,2017,"2017/8/29 12:54",0.72,4,1,3
"955",0.3,25,508,2017,"2017/8/29 11:39",0.72,4,1,3
"956",0.3,25,508,2017,"2017/8/29 11:39",0.72,4,1,3
"957",0.3,25,508,2017,"2017/8/29 11:39",0.72,4,1,3
"958",0.3,26,421,2017,"2017/8/23 15:36",0.69,4,1,3
"959",0.3,27,422,2017,"2017/8/23 16:3",0.67,4,1,3
"960",0.3,29,142,2017,"2017/6/3 15:57",0.62,4,1,3
"961",0.3,3,22,2017,"2017/5/3 17:39",6,1,1,1
"962",0.3,30,509,2017,"2017/8/29 12:9",0.6,4,1,3
"963",0.3,30,509,2017,"2017/8/29 12:9",0.6,4,1,3
"964",0.3,30,405,2017,"2017/8/23 7:25",0.6,4,1,3
"965",0.3,30,405,2017,"2017/8/23 7:25",0.6,4,1,3
"966",0.3,31,410,2017,"2017/8/23 9:53",0.58,4,1,3
"967",0.3,31,410,2017,"2017/8/23 9:53",0.58,4,1,3
"968",0.3,31,406,2017,"2017/8/23 7:56",0.58,4,1,3
"969",0.3,31,406,2017,"2017/8/23 7:56",0.58,4,1,3
"970",0.3,33,490,2017,"2017/8/29 3:30",0.55,4,1,3
"971",0.3,34,428,2017,"2017/8/28 0:45",0.53,4,1,3
"972",0.3,35,517,2017,"2017/8/29 16:5",0.51,4,1,3
"973",0.3,35,517,2017,"2017/8/29 16:5",0.51,4,1,3
"974",0.3,35,417,2017,"2017/8/23 13:42",0.51,4,1,3
"975",0.3,35,417,2017,"2017/8/23 13:42",0.51,4,1,3
"976",0.3,38,160,2017,"2017/6/4 8:11",0.47,4,1,3
"977",0.3,4,296,2017,"2017/8/7 10:59",4.5,1,1,1
"978",0.3,4,296,2017,"2017/8/7 10:59",4.5,1,1,1
"979",0.3,4,202,2017,"2017/6/22 16:26",4.5,1,1,1
"980",0.3,4,202,2017,"2017/6/22 16:26",4.5,1,1,1
"981",0.3,48,416,2017,"2017/8/23 13:7",0.38,3,1,3
"982",0.3,5,102,2017,"2017/5/23 7:53",3.6,1,1,1
"983",0.3,5,102,2017,"2017/5/23 7:53",3.6,1,1,1
"984",0.3,5,7,2017,"2017/5/3 12:11",3.6,1,1,1
"985",0.3,5,7,2017,"2017/5/3 12:11",3.6,1,1,1
"986",0.3,54,72,2017,"2017/5/23 2:50",0.33,3,1,3
"987",0.3,59,189,2016,"2016/8/8 9:32",0.31,3,1,3
"988",0.3,6,298,2017,"2017/8/7 11:10",3,1,1,1
"989",0.3,6,298,2017,"2017/8/7 11:10",3,1,1,1
"990",0.3,6,298,2017,"2017/8/7 11:10",3,1,1,1
"991",0.3,6,298,2017,"2017/8/7 11:10",3,1,1,1
"992",0.3,6,118,2017,"2017/5/23 10:15",3,1,1,1
"993",0.3,6,118,2017,"2017/5/23 10:15",3,1,1,1
"994",0.3,6,118,2017,"2017/5/23 10:15",3,1,1,1
"995",0.3,6,118,2017,"2017/5/23 10:15",3,1,1,1
"996",0.3,6,312,2017,"2017/8/7 13:36",3,1,1,1
"997",0.3,6,312,2017,"2017/8/7 13:36",3,1,1,1
"998",0.3,6,312,2017,"2017/8/7 13:36",3,1,1,1
"999",0.3,6,312,2017,"2017/8/7 13:36",3,1,1,1
"1000",0.3,6,103,2017,"2017/5/23 7:59",3,1,1,1
"1001",0.3,6,103,2017,"2017/5/23 7:59",3,1,1,1
"1002",0.3,6,103,2017,"2017/5/23 7:59",3,1,1,1
"1003",0.3,6,103,2017,"2017/5/23 7:59",3,1,1,1
"1004",0.3,7,17,2017,"2017/5/3 16:59",2.57,1,1,1
"1005",0.3,7,17,2017,"2017/5/3 16:59",2.57,1,1,1
"1006",0.3,7,17,2017,"2017/5/3 16:59",2.57,1,1,1
"1007",0.3,7,17,2017,"2017/5/3 16:59",2.57,1,1,1
"1008",0.3,7,17,2017,"2017/5/3 16:59",2.57,1,1,1
"1009",0.3,7,178,2016,"2016/8/8 4:45",2.57,1,1,1
"1010",0.3,7,178,2016,"2016/8/8 4:45",2.57,1,1,1
"1011",0.3,7,178,2016,"2016/8/8 4:45",2.57,1,1,1
"1012",0.3,7,178,2016,"2016/8/8 4:45",2.57,1,1,1
"1013",0.3,7,178,2016,"2016/8/8 4:45",2.57,1,1,1
"1014",0.3,7,3,2017,"2017/5/3 11:32",2.57,1,1,1
"1015",0.3,7,3,2017,"2017/5/3 11:32",2.57,1,1,1
"1016",0.3,7,3,2017,"2017/5/3 11:32",2.57,1,1,1
"1017",0.3,7,3,2017,"2017/5/3 11:32",2.57,1,1,1
"1018",0.3,7,3,2017,"2017/5/3 11:32",2.57,1,1,1
"1019",0.3,7,39,2017,"2017/5/3 20:11",2.57,1,1,1
"1020",0.3,7,39,2017,"2017/5/3 20:11",2.57,1,1,1
"1021",0.3,7,39,2017,"2017/5/3 20:11",2.57,1,1,1
"1022",0.3,7,39,2017,"2017/5/3 20:11",2.57,1,1,1
"1023",0.3,7,39,2017,"2017/5/3 20:11",2.57,1,1,1
"1024",0.3,7,101,2017,"2017/5/23 7:48",2.57,1,1,1
"1025",0.3,7,101,2017,"2017/5/23 7:48",2.57,1,1,1
"1026",0.3,7,101,2017,"2017/5/23 7:48",2.57,1,1,1
"1027",0.3,7,101,2017,"2017/5/23 7:48",2.57,1,1,1
"1028",0.3,7,101,2017,"2017/5/23 7:48",2.57,1,1,1
"1029",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1030",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1031",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1032",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1033",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1034",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1035",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1036",0.3,8,370,2017,"2017/8/20 13:41",2.25,1,1,1
"1037",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1038",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1039",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1040",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1041",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1042",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1043",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1044",0.3,8,94,2017,"2017/5/23 6:58",2.25,1,1,1
"1045",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1046",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1047",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1048",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1049",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1050",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1051",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1052",0.3,8,394,2017,"2017/8/23 4:9",2.25,1,1,1
"1053",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1054",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1055",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1056",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1057",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1058",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1059",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1060",0.3,8,41,2017,"2017/5/3 20:32",2.25,1,1,1
"1061",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1062",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1063",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1064",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1065",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1066",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1067",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1068",0.3,8,96,2017,"2017/5/23 7:15",2.25,1,1,1
"1069",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1070",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1071",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1072",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1073",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1074",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1075",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1076",0.3,8,216,2017,"2017/7/28 0:36",2.25,1,1,1
"1077",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1078",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1079",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1080",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1081",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1082",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1083",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1084",0.3,8,179,2016,"2016/8/8 4:53",2.25,1,1,1
"1085",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1086",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1087",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1088",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1089",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1090",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1091",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1092",0.3,8,27,2017,"2017/5/3 18:25",2.25,1,1,1
"1093",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1094",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1095",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1096",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1097",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1098",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1099",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1100",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1101",0.3,9,111,2017,"2017/5/23 9:0",2,1,1,1
"1102",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1103",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1104",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1105",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1106",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1107",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1108",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1109",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1110",0.3,9,299,2017,"2017/8/7 11:19",2,1,1,1
"1111",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1112",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1113",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1114",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1115",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1116",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1117",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1118",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1119",0.3,9,84,2017,"2017/5/23 5:15",2,1,1,1
"1120",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1121",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1122",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1123",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1124",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1125",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1126",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1127",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1128",0.3,9,77,2017,"2017/5/23 4:6",2,1,1,1
"1129",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1130",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1131",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1132",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1133",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1134",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1135",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1136",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1137",0.3,9,89,2017,"2017/5/23 6:8",2,1,1,1
"1138",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1139",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1140",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1141",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1142",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1143",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1144",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1145",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1146",0.3,9,107,2017,"2017/5/23 8:19",2,1,1,1
"1147",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1148",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1149",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1150",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1151",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1152",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1153",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1154",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1155",0.3,9,99,2017,"2017/5/23 7:36",2,1,1,1
"1156",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
"1157",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
"1158",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
"1159",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
"1160",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
"1161",0.3,9,112,2017,"2017/5/23 9:9",2,1,1,1
